DATASET_EN,DATASET_TC,NAME_EN,NAME_TC,ADDRESS_EN,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NSEARCH03_EN,Title,NSEARCH04_EN,NSEARCH04_TC,NSEARCH05_EN,NSEARCH05_TC,Latitude,Longitude,LASTUPDATE,NORTHING,EASTING,GeometryEasting,GeometryNorthing
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP B, G/F & 1/F, CKK COMMERCIAL CENTRE, 289 HENNESSY ROAD, WAN CHAI, HONG KONG",香港灣仔軒尼詩道289號朱鈞記商業中心地下Ｂ舖及1樓,Wan Chai,灣仔區,2212156319,2212156319,12,12,RL,RL,醉瓊樓酒家,醉瓊樓酒家,,,11/2/2026,11/2/2026,22.2783478,114.1774689,11/2/2025,815498.0984,836329.2747564883,836329.2747999998,815498.0984000005
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"256-258(G/F), 254-260(M/F), 262-268(1/F) LOCKHART RD., 1-D&E, STEWARD RD. G/F, WAN CHAI, HONG KONG","香港駱克道256-258號地下, 254-260號閣樓、 262-268號1樓及史釗域道1D及1E號地下",Wan Chai,灣仔區,2212031173,2212031173,12,12,RL,RL,Lei King Restaurant,利景酒家,,,30/6/2025,30/6/2025,22.278439,114.1763588,19/6/2024,815508.1972533823,836214.8684,836214.8684,815508.1973000001
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 3, 4 & 5, 1/F AND 2/F., TAI TUNG BUILDING, 8 FLEMING ROAD, HONG KONG",香港菲林明道8號大同商場2字樓 及1字樓3-4及5號舖,Wan Chai,灣仔區,2212800850,2212800850,12,12,RL,RL,Sportful Garden Restaurant,陶源酒家,,,19/10/2025,19/10/2025,22.2773668,114.1746362,23/10/2024,815389.4696948028,836037.3365622135,836037.3366,815389.4696999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 132 JAFFE ROAD, WAN CHAI, HONG KONG",香港謝菲道132號地下,Wan Chai,灣仔區,2212108578,2212108578,12,12,RL,RL,雙喜燒臘快餐,雙喜燒臘快餐,,,13/1/2026,13/1/2026,22.2786418,114.1734121,20/1/2025,815530.658,835911.1837500451,835911.1837999998,815530.6579999998
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP B, 1/F., 483-499 JAFFE ROAD, CAUSEWAY BAY, HONG KONG",香港銅鑼灣謝斐道483-499號1樓B室,Wan Chai,灣仔區,2212800294,2212800294,12,12,RL,RL,THE GREAT RESTAURANT,一品雞煲火鍋,#F#G#H,#F#G#H,7/7/2025,7/7/2025,22.2812237,114.1828103,5/7/2024,815816.5707541466,836879.7441116484,836879.7440999998,815816.5708000008
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F (REAR PTN), 2 KING KWONG STREET, HAPPY VALLEY, WAN CHAI, HONG KONG",香港跑馬地景光街2號地下部份,Wan Chai,灣仔區,2212093537,2212093537,12,12,RL,RL,永祥燒臘飯店,永祥燒臘飯店,,,30/6/2025,30/6/2025,22.2692669,114.1853066,27/6/2024,814492.5577997243,837137.0805384717,837137.0805000002,814492.5578000005
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP C, G/F & C/L, 265-267 HENNESSY ROAD, WAN CHAI, HONG KONG",香港軒尼詩道265-267號閣樓及地下C舖,Wan Chai,灣仔區,2212074015,2212074015,12,12,RL,RL,再興燒臘飯店,再興燒臘飯店,,,30/6/2025,30/6/2025,22.278213,114.1766933,24/6/2024,815483.1712729275,836249.3418022981,836249.3417999996,815483.1712999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"1/F, CNT TOWER, 338 HENNESSY ROAD, WAN CHAI, HONG KONG",香港灣仔軒尼詩道338號北海中心1樓,Wan Chai,灣仔區,2212135916,2212135916,12,12,RL,RL,利苑酒家,利苑酒家,,,21/4/2025,21/4/2025,22.278332,114.178819,17/4/2024,815496.3499801684,836468.4153978534,836468.4154000003,815496.3499999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO.1, G/F, 108 JAFFE ROAD, WAN CHAI, HONG KONG",香港謝斐道108號地下1號舖,Wan Chai,灣仔區,2212821013,2212821013,12,12,RL,RL,Pak Lok (Shar Shilk),百樂(串燒)餐廳,,,29/11/2025,29/11/2025,22.2784628,114.1722443,12/11/2024,815510.8398120841,835790.8305268862,835790.8305000002,815510.8398000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP C, G/F, 49-51A SING WOO ROAD, HAPPY VALLEY, WAN CHAI, HONG KONG",香港跑馬地成和道49-51A號地下C鋪,Wan Chai,灣仔區,2212178706,2212178706,12,12,RL,RL,燒鳥亭,燒鳥亭,,,14/9/2025,14/9/2025,22.2685807,114.186549,3/9/2024,814416.5798403736,837265.1348019083,837265.1348000001,814416.5798000004
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP C1, G/F & BLK B (PTN) 1/F, LOCKHART HOUSE, 440 JAFFE ROAD, WAN CHAI, HONG KONG",香港謝斐道440號駱克大廈B座(部份)地下C1舖及 1樓,Wan Chai,灣仔區,2212083323,2212083323,12,12,RL,RL,NEW NEW  RESTAURANT,新新酒家,#E#F#G#H,#E#F#G#H,30/6/2025,30/6/2025,22.2804876,114.1815331,26/6/2024,815735.0546856564,836748.1217599297,836748.1217999998,815735.0547000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"8/F, KYOTO PLAZA, 491-499 LOCKHART RD, CAUSEWAY BAY, WAN CHAI, HONG KONG",香港駱克道491-499號8樓,Wan Chai,灣仔區,2212212172,2212212172,12,12,RL,RL,FRESHY FISHY HOT POT HUB,漁火海鮮刺身火鍋,#F#G#H,#F#G#H,22/5/2025,22/5/2025,22.2807032,114.1830557,14/5/2024,815758.9346463367,836905.0367691685,836905.0367999999,815758.9345999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F & M/F, 28-30 LEIGHTON ROAD, CAUSEWAY BAY, WAN CHAI, HONG KONG",香港銅鑼灣禮頓道28-30號地下及閣樓,Wan Chai,灣仔區,2212031012,2212031012,12,12,RL,RL,鳳城酒家/金牌冰室,鳳城酒家/金牌冰室,,,30/6/2025,30/6/2025,22.2773033,114.1832051,3/7/2024,815382.4503123041,836920.4494880458,836920.4495000001,815382.4503000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"1/F., CHINACHEM JOHNSTON PLAZA, 178-186 JOHNSTON ROAD, WAN CHAI, HONG KONG",香港灣仔莊士敦道178-186號 華懋莊士敦廣場1樓,Wan Chai,灣仔區,2212235386,2212235386,12,12,RL,RL,杭洲酒家,杭洲酒家,,,17/5/2025,17/5/2025,22.2770061,114.1756812,7/5/2024,815349.5267133444,836145.0341783483,836145.0341999996,815349.5266999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 7 WING LUNG STREET & G/F, 277A SHUN NING ROAD, SHAM SHUI PO, KOWLOON",九龍深水埗順寧道277A號地下及 永隆街7號地下,Sham Shui Po,深水埗區,2263138014,2263138014,63,63,RL,RL,新瑞興燒味,新瑞興燒味,,,30/6/2025,30/6/2025,22.3376123,114.1582137,4/12/2024,822060.8429788033,834345.6530255092,834345.6529999999,822060.8430000003
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"2/F, 155-181 CASTLE PEAK RD, SHAM SHUI PO, KOWLOON",九龍青山道155 - 181 號二樓,Sham Shui Po,深水埗區,2263179747,2263179747,63,63,RL,RL,嘉豪酒家,嘉豪酒家,,,28/12/2025,28/12/2025,22.3351446,114.1601917,6/12/2024,821787.5585963376,834549.3885417376,834549.3885000004,821787.5585999992
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO.48B, G/F, MEI FOO SUN CHUEN, 11D GLEE PATH, LAI CHI KOK, SHAM SHUI PO, KOWLOON",九龍美孚新邨吉利徑 11D 地下 48B 號舖,Sham Shui Po,深水埗區,2263076776,2263076776,63,63,RL,RL,美興燒臘飯店,美興燒臘飯店,,,30/6/2025,30/6/2025,22.336569,114.1394467,13/6/2024,821945.6723,832412.3227046272,832412.3227000004,821945.6722999997
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"147-149 1/F , 151 G/F & 1/F, FUK WAH STREET, SHAM SHUI PO, KOWLOON",九龍深水埗福華街 147 - 149 號 1 樓及 151號(地下及 1 樓),Sham Shui Po,深水埗區,2263059481,2263059481,63,63,RL,RL,利星酒家,利星酒家,,,30/6/2025,30/6/2025,22.331213,114.162522,5/6/2024,821352.1687333998,834789.4096654085,834789.4096999997,821352.1687000003
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A10-A12, G/F, SMILING PLAZA, 162-168 UN CHAU STREET, SHAM SHUI PO, KOWLOON",九龍元州街 162 - 168 號天悅廣場地下 A10-A12 號舖,Sham Shui Po,深水埗區,2263301586,2263301586,63,63,RL,RL,匯發燒臘茶餐廳,匯發燒臘茶餐廳,,,13/1/2026,13/1/2026,22.3348174,114.1603311,30/12/2024,821751.3245595559,834563.7452613963,834563.7452999996,821751.3245999999
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP B, G/F, WAH SHING BLDG., 19 CASTLE PEAK RD, SHAM SHUI PO, KOWLOON",九龍青山道 19 號華盛大廈地下 B 舖,Sham Shui Po,深水埗區,2263804483,2263804483,63,63,RL,RL,鳥海山鐵板燒,鳥海山鐵板燒,#G#H,#G#H,1/12/2025,1/12/2025,22.333054,114.163078,26/11/2024,821556.0262761738,834846.7077771779,834846.7078,821556.0263
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F(PORTION), 1/F  & 2/F, 167B-167E PRATAS STREET, 183-191 CASTLE PEAK ROAD, 280-288 UN CHAU STREET, SHAM SHUI PO, KOWLOON",九龍元州街 280 - 288 號、青山道 183-191號及 東沙島街 167B - E 號地下部份及1樓及2樓,Sham Shui Po,深水埗區,2263217106,2263217106,63,63,RL,RL,龍寶酒樓,龍寶酒樓,,,4/2/2026,4/2/2026,22.3355435,114.1594975,6/1/2025,821831.7388067764,834477.8786446587,834477.8786000004,821831.7388000004
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"BASEMENT, 422-426 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",九龍青山道 422 - 426 號地庫,Sham Shui Po,深水埗區,2263170801,2263170801,63,63,RL,RL,火滾肥牛海鮮湯鍋專門店,火滾肥牛海鮮湯鍋專門店,#F,#F,19/7/2025,19/7/2025,22.340324,114.154202,22/8/2024,822361.1795,833932.4287519456,833932.4287999999,822361.1795000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"114C (G/F, 2/F-4/F) & 118D (3/F), MEI FOO SUN CHUEN, BROADWAY, SHAM SHUI PO, KOWLOON",九龍美孚新邨百老匯街114C 號 (地下及二樓至四樓)及118D號(三樓),Sham Shui Po,深水埗區,2263058318,2263058318,63,63,RL,RL,Rich Garden Restaurant,富園海鮮酒家,,,30/6/2025,30/6/2025,22.3353273,114.1416261,5/7/2024,821808.1187205854,832636.8053950681,832636.8054,821808.1186999995
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP B1B, G/F, SMILING PLAZA, 155-181 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",九龍青山道155-181號 天悅廣場地下 B1B,Sham Shui Po,深水埗區,2263189739,2263189739,63,63,RL,RL,One Pot Chicken,一鍋雞,,,17/8/2025,17/8/2025,22.3351446,114.1601917,13/8/2024,821787.5585963376,834549.3885417376,834549.3885000004,821787.5585999992
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A, G/F, 203-211 NAM CHEONG ST, SHAM SHUI PO, KOWLOON",九龍南昌街 203 - 211 號地下 A 舖,Sham Shui Po,深水埗區,2263134890,2263134890,63,63,RL,RL,金寶燒臘,金寶燒臘,,,30/6/2025,30/6/2025,22.3317199,114.1653412,14/6/2024,821408.2754,835079.8499380529,835079.8498999998,821408.2753999997
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 119 FUK WING STREET, SHAM SHUI PO, KOWLOON",九龍福榮街 119 號地下,Sham Shui Po,深水埗區,2263222023,2263222023,63,63,RL,RL,GOOGE KING,燒鵝大皇,,,9/6/2025,9/6/2025,22.3317473,114.1627291,18/11/2024,821411.3323531075,834810.7507886488,834810.7507999996,821411.3323999997
